,x,y,time,theta
52.0,828.5,605.5,2.370757579803467,0.1534576882282664
53.0,831.2954711914062,417.80279541015625,2.402604341506958,0.0157168446616211
54.0,1753.193115234375,751.5,2.43505859375,0.25772191141747053
55.0,1706.5,668.5,2.4709877967834473,0.19879173732446093
56.0,1640.725341796875,593.5548095703125,2.5030598640441895,0.14480682944034762
57.0,1562.0,534.0,2.5387558937072754,0.10142899392264976
58.0,1493.0,476.5,2.57066011428833,0.05918099844581315
59.0,1438.0,416.5,2.603191614151001,0.014748573336580362
60.0,1394.0,365.5,2.63870906829834,-0.02326864269876766
61.0,1356.0,316.0,2.6711854934692383,-0.06036142747837245
62.0,1323.0,272.5,2.703050136566162,-0.09309628782216708
63.0,1284.0,218.5,2.738967180252075,-0.13388603395741333
64.0,1242.0,171.5,2.7705793380737305,-0.16950250920692414
65.0,1203.8038330078125,135.0792694091797,2.802598714828491,-0.19716032868268168
66.0,841.5,427.5,2.8388044834136963,0.022919341273701543
67.0,815.5,436.5,2.871216297149658,0.029596449056395746
68.0,1060.0,64.0,2.9028372764587402,-0.2512416620369617
69.0,1017.0,70.0,2.9394187927246094,-0.24667264132210115
70.0,981.0,86.0,2.971358299255371,-0.23449143685796775
71.0,957.0,122.0,3.0031392574310303,-0.20710286527998342
72.0,950.1990966796875,176.1018524169922,3.0390496253967285,-0.16601120735710714
73.0,928.0,205.0,3.0710091590881348,-0.1441064897391056
74.0,923.5,241.5,3.102884292602539,-0.11649369790356506
75.0,912.5,269.0,3.1389665603637695,-0.09573520642770278
76.0,908.5,296.5,3.1711058616638184,-0.07502078365994169
77.0,901.0,316.5,3.203118085861206,-0.05998587973466124
78.0,896.9242553710938,332.8446960449219,3.2390191555023193,-0.047718963647496226
79.0,882.1829223632812,346.1485900878906,3.271085739135742,-0.037748236194264206
80.0,864.4327392578125,368.52862548828125,3.3028149604797363,-0.021005089818270428
81.0,864.5633544921875,370.1912536621094,3.338925361633301,-0.01976276990001169
82.0,861.2591552734375,379.1034240722656,3.3712961673736572,-0.013107306265433716
83.0,856.363037109375,386.91094970703125,3.406755208969116,-0.007282021160337437
84.0,853.0,393.5,3.4390578269958496,-0.0023697397118371266
85.0,851.5,398.0,3.4714741706848145,0.0009830347667739714
86.0,843.390625,403.14923095703125,3.5069031715393066,0.004817434733771164
87.0,846.0,405.0,3.5389113426208496,0.006195068902774381
88.0,843.1282348632812,405.38372802734375,3.5711090564727783,0.0064806632050047885
89.0,838.0,402.5,3.606752634048462,0.0043341055357378755
90.0,839.1375732421875,394.9096984863281,3.638611078262329,-0.001319246155460696
91.0,829.5,387.5,3.671255111694336,-0.006842725541234107
92.0,822.798828125,378.0976257324219,3.7065823078155518,-0.013858102666644945
93.0,816.0,364.5,3.7385287284851074,-0.024016185897013764
94.0,811.5,347.0,3.770676374435425,-0.03711057991352862
95.0,802.5,330.0,3.8066139221191406,-0.04985260183812856
96.0,792.2606201171875,310.6121520996094,3.8385813236236572,-0.0644092878495501
97.0,782.9542846679688,289.5198669433594,3.8710999488830566,-0.08027417034644754
98.0,773.0,268.5,3.906836986541748,-0.09611225328634662
99.0,763.0,248.0,3.9390368461608887,-0.11158339791809663
100.0,754.0,229.0,3.9708094596862793,-0.1259427707145156
101.0,744.5,211.0,4.00709342956543,-0.13956302573767967
102.0,735.0,193.0,4.038656949996948,-0.15319821031953612
103.0,727.0,174.5,4.0707457065582275,-0.1672263980689231
104.0,720.5,153.0,4.106553792953491,-0.1835457873561854
105.0,716.0,132.0,4.139341831207275,-0.199500673415494
106.0,718.0,110.0,4.17095947265625,-0.21622902350592935
107.0,723.0,90.0,4.207573890686035,-0.23144685993505776
108.0,733.5,70.5,4.23930811882019,-0.2462919140681093
109.0,752.0,58.5,4.270981311798096,-0.2554303794134641
110.0,775.5,50.0,4.302894115447998,-0.2619046078584696
111.0,799.5,50.0,4.339126348495483,-0.2619046078584696
112.0,829.5,57.0,4.371113538742065,-0.25657282629989175
113.0,860.5,69.0,4.4028942584991455,-0.2474341074003751
114.0,890.5,86.0,4.438936710357666,-0.23449143685796775
115.0,916.3206176757812,101.67940521240234,4.471170425415039,-0.22255901826456814
116.0,937.7767944335938,119.48251342773438,4.502701759338379,-0.20901713887361048
117.0,965.0,138.0,4.538690805435181,-0.19494073895698089
118.0,979.0359497070312,157.0300750732422,4.571037769317627,-0.18048554538671116
119.0,984.7394409179688,174.9095001220703,4.603014707565308,-0.16691573538856402
120.0,986.2670288085938,191.27220153808594,4.6389007568359375,-0.15450777500039128
121.0,984.973876953125,204.8711700439453,4.671067476272583,-0.14420406330271962
122.0,980.2814331054688,213.79452514648438,4.702890634536743,-0.13744745179646373
123.0,972.0,221.0,4.739155054092407,-0.1319942948729594
124.0,961.1097412109375,224.97891235351562,4.771115064620972,-0.12898409195080954
125.0,948.9888305664062,225.31690979003906,4.802685022354126,-0.12872841925688225
126.0,936.5833129882812,222.625,4.838589191436768,-0.1307648258223234
127.0,920.770263671875,220.5,4.8708672523498535,-0.13237261869343833
128.0,907.7820434570312,215.7561798095703,4.902837514877319,-0.13596261356481698
129.0,888.4666748046875,210.6888885498047,4.939187526702881,-0.1397985726342021
130.0,868.5,204.5,4.971216917037964,-0.14448518517890058
131.0,849.4535522460938,200.28564453125,5.002891302108765,-0.14767754096199226
132.0,830.4013061523438,196.1400909423828,5.039103031158447,-0.1508185386252741
133.0,806.3352661132812,194.53823852539062,5.071167945861816,-0.1520324264482693
134.0,784.5,192.0,5.102898359298706,-0.15395613334988498
135.0,763.0,189.0,5.1390697956085205,-0.15623015372963994
136.0,742.5,183.5,5.171032667160034,-0.16040015420109635
137.0,722.5,175.0,5.20288872718811,-0.16684707953717628
138.0,698.5,165.0,5.239020109176636,-0.1744352370304557
139.0,688.0,147.0,5.2710301876068115,-0.18810290130507956
140.0,676.0,129.0,5.302966117858887,-0.20178103582164952
141.0,668.0,108.0,5.339076995849609,-0.21775039957964681
142.0,663.5,88.0,5.371219635009766,-0.23296910954826106
143.0,661.5,69.0,5.402660369873047,-0.2474341074003751
144.0,662.5,49.43524932861328,5.438606023788452,-0.26233479351130695
145.0,676.5,37.28151321411133,5.4715025424957275,-0.2715933972753493
146.0,687.7079467773438,23.853981018066406,5.502895832061768,-0.28182376689586547
147.0,690.0422973632812,16.897075653076172,5.539023399353027,-0.28712460622432556
148.0,703.1959228515625,15.609577178955078,5.571096420288086,-0.2881056424218757
149.0,718.3477172851562,19.459136962890625,5.602909088134766,-0.2851724093032684
150.0,742.5675048828125,23.13873291015625,5.639127492904663,-0.282368742276226
151.0,749.5,37.5,5.671396017074585,-0.27142694412544066
152.0,772.5,50.5,5.70268177986145,-0.26152374746041757
153.0,797.0,74.5,5.739272117614746,-0.243246238513877
154.0,822.0,96.5,5.771238088607788,-0.22650010652241928
155.0,860.0,115.5,5.802914142608643,-0.21204574471543125
156.0,888.0,138.0,5.838734865188599,-0.19494073895698089
157.0,915.543701171875,159.80322265625,5.870985507965088,-0.17838007720825877
158.0,941.3373413085938,182.30120849609375,5.902610778808594,-0.16130921887771163
159.0,972.5,199.5,5.938865900039673,-0.14827274974946844
160.0,999.0,211.5,5.970983505249023,-0.1391844779849312
161.0,1023.5,221.0,6.0066611766815186,-0.1319942948729594
162.0,1047.37548828125,224.21307373046875,6.0389404296875,-0.12956341890888393
163.0,1067.3365478515625,223.96453857421875,6.071143627166748,-0.12975143219848714
164.0,1081.427001953125,220.2656707763672,6.1067798137664795,-0.13254992748762334
165.0,1091.8037109375,214.33392333984375,6.139164209365845,-0.1370391463342379
166.0,1094.81689453125,205.59085083007812,6.171039581298828,-0.14365899914969665
167.0,1091.0328369140625,195.01666259765625,6.206998348236084,-0.15166986399384386
168.0,1078.3946533203125,182.59371948242188,6.241710186004639,-0.16108739734476368
